group_id,num_nodes,num_edges,num_closed_edges,in_degrees,max_in_degree,mean_in_degree,nodes_indegree_gt_one,closed_edge_density,instance,algorithm,num_jumps,num_explored_nodes,primal_bound,dual_bound,cuts_added_by_solver,solve_time,sum_time,status
n30,33,89,180,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 7, 6, 3, 3, 2, 1, 8, 8, 4, 7, 5, 2, 2, 1, 1, 1, 10",10,2.696969696969697,15,0.3409090909090909,n30s0.2-9.rcp,MULTIFLOW,15.0,483862,18.0,19.0,0.0,18000.204625,0.0,9
n30,33,98,310,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 4, 2, 7, 6, 5, 5, 5, 5, 4, 3, 2, 4, 3, 3, 7, 7, 2, 7",7,2.9696969696969697,20,0.5871212121212122,n30s0.5-1.rcp,MULTIFLOW,14.0,476986,19.0,20.0,0.0,18000.155521,0.0,9
n30,33,97,310,"0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 2, 1, 4, 2, 2, 2, 3, 2, 4, 5, 4, 4, 4, 4, 3, 5, 6, 5, 5, 4, 6, 6",6,2.9393939393939394,24,0.5871212121212122,n30s0.5-10.rcp,MULTIFLOW,13.0,387504,20.0,21.0,0.0,18000.153333,0.0,9
n30,33,101,310,"0, 1, 1, 1, 1, 1, 1, 4, 2, 1, 4, 1, 3, 5, 2, 2, 2, 3, 6, 3, 2, 3, 4, 5, 4, 6, 2, 5, 5, 3, 6, 5, 7",7,3.0606060606060606,24,0.5871212121212122,n30s0.5-2.rcp,MULTIFLOW,14.0,195080,19.0,21.0,0.0,18000.15631,0.0,9
n30,33,83,310,"0, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 4, 3, 1, 1, 5, 2, 1, 4, 4, 4, 4, 2, 4, 4, 3, 3, 3, 5, 1, 4, 7",7,2.515151515151515,19,0.5871212121212122,n30s0.5-3.rcp,MULTIFLOW,13.0,793,20.0,20.0,0.0,142.453124,0.0,2
n30,33,104,310,"0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 5, 2, 1, 2, 3, 5, 3, 2, 3, 4, 4, 5, 5, 5, 5, 7, 7, 7, 4, 6, 6",7,3.1515151515151514,22,0.5871212121212122,n30s0.5-4.rcp,MULTIFLOW,12.0,7610,21.0,21.0,0.0,888.568451,0.0,2
n30,33,99,310,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 4, 3, 1, 3, 2, 2, 4, 4, 5, 3, 6, 5, 4, 6, 5, 7, 3, 4, 5, 6, 5",7,3.0,21,0.5871212121212122,n30s0.5-5.rcp,MULTIFLOW,15.0,655572,18.0,19.0,0.0,18000.151072,0.0,9
n30,33,94,310,"0, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 4, 1, 3, 3, 1, 3, 2, 4, 3, 4, 7, 5, 5, 6, 5, 4, 5, 3, 3, 2, 8",8,2.8484848484848486,21,0.5871212121212122,n30s0.5-6.rcp,MULTIFLOW,14.0,249417,19.0,19.0,0.0,5761.035933,0.0,2
n30,33,93,310,"0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 4, 4, 2, 3, 4, 2, 4, 5, 1, 4, 3, 2, 5, 6, 7, 5, 4, 3, 2, 7",7,2.8181818181818183,22,0.5871212121212122,n30s0.5-7.rcp,FEASIBILITY,11.0,19717,12.0,12.0,0.0,13322.0813,25162.447741,2
n30,33,93,310,"0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 4, 4, 2, 3, 4, 2, 4, 5, 1, 4, 3, 2, 5, 6, 7, 5, 4, 3, 2, 7",7,2.8181818181818183,22,0.5871212121212122,n30s0.5-7.rcp,MULTIFLOW,11.0,1141,22.0,22.0,0.0,168.644511,0.0,2
n30,33,107,310,"0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 4, 1, 2, 2, 1, 1, 3, 5, 5, 5, 7, 5, 7, 7, 5, 3, 6, 5, 3, 6, 5, 7",7,3.242424242424242,21,0.5871212121212122,n30s0.5-8.rcp,MULTIFLOW,13.0,1367,20.0,20.0,0.0,231.705043,0.0,2
n30,33,98,310,"0, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 3, 4, 2, 5, 4, 7, 5, 4, 4, 8, 3, 4, 6, 3, 3, 6, 8",8,2.9696969696969697,21,0.5871212121212122,n30s0.5-9.rcp,MULTIFLOW,16.0,525261,17.0,19.0,0.0,18000.149629,0.0,9
n30,33,84,397,"0, 1, 1, 1, 1, 1, 1, 2, 2, 1, 4, 1, 5, 1, 4, 3, 5, 3, 2, 5, 1, 4, 4, 1, 2, 4, 3, 3, 4, 4, 2, 3, 5",5,2.5454545454545454,21,0.7518939393939394,n30s0.7-1.rcp,MULTIFLOW,13.0,1,20.0,20.0,0.0,22.108762,0.0,2
n30,33,81,397,"0, 1, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 1, 4, 2, 3, 2, 2, 2, 3, 2, 3, 2, 3, 4, 4, 4, 6, 3, 5, 4, 2, 5",6,2.4545454545454546,23,0.7518939393939394,n30s0.7-10.rcp,FEASIBILITY,12.0,9547,13.0,13.0,0.0,2462.055334,5973.231862,2
n30,33,81,397,"0, 1, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 1, 4, 2, 3, 2, 2, 2, 3, 2, 3, 2, 3, 4, 4, 4, 6, 3, 5, 4, 2, 5",6,2.4545454545454546,23,0.7518939393939394,n30s0.7-10.rcp,MULTIFLOW,12.0,3038,21.0,21.0,0.0,137.001555,0.0,2
n30,33,91,397,"0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 4, 2, 4, 4, 4, 4, 1, 5, 5, 4, 3, 4, 3, 2, 4, 2, 4, 5, 4, 2, 5, 3",5,2.757575757575758,23,0.7518939393939394,n30s0.7-2.rcp,FEASIBILITY,12.0,6731,13.0,13.0,0.0,2487.047643,5886.038124,2
n30,33,91,397,"0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 4, 2, 4, 4, 4, 4, 1, 5, 5, 4, 3, 4, 3, 2, 4, 2, 4, 5, 4, 2, 5, 3",5,2.757575757575758,23,0.7518939393939394,n30s0.7-2.rcp,MULTIFLOW,12.0,1637,21.0,21.0,0.0,87.293242,0.0,2
n30,33,91,397,"0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 2, 4, 4, 5, 5, 4, 4, 3, 5, 5, 3, 3, 4, 5, 2, 3, 5, 2, 5, 1, 3",5,2.757575757575758,22,0.7518939393939394,n30s0.7-3.rcp,FEASIBILITY,13.0,4799,14.0,14.0,0.0,1912.952747,13124.787364,2
n30,33,91,397,"0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 2, 4, 4, 5, 5, 4, 4, 3, 5, 5, 3, 3, 4, 5, 2, 3, 5, 2, 5, 1, 3",5,2.757575757575758,22,0.7518939393939394,n30s0.7-3.rcp,MULTIFLOW,13.0,7934,20.0,20.0,0.0,203.782702,0.0,2
n30,33,95,397,"0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 2, 2, 5, 4, 6, 4, 4, 5, 4, 5, 6, 5, 2, 2, 2, 4, 4, 2, 3, 4, 5, 2",6,2.878787878787879,24,0.7518939393939394,n30s0.7-4.rcp,FEASIBILITY,14.0,8187,15.0,15.0,0.0,3614.194982,17696.638015,2
n30,33,95,397,"0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 2, 2, 5, 4, 6, 4, 4, 5, 4, 5, 6, 5, 2, 2, 2, 4, 4, 2, 3, 4, 5, 2",6,2.878787878787879,24,0.7518939393939394,n30s0.7-4.rcp,MULTIFLOW,14.0,27070,19.0,19.0,0.0,747.126913,0.0,2
n30,33,88,397,"0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 3, 3, 1, 5, 3, 4, 6, 4, 5, 1, 5, 4, 3, 5, 2, 2, 2, 3, 2, 4, 4, 4",6,2.6666666666666665,22,0.7518939393939394,n30s0.7-5.rcp,FEASIBILITY,12.0,10092,13.0,13.0,0.0,2936.317842,4902.676185,2
n30,33,88,397,"0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 3, 3, 1, 5, 3, 4, 6, 4, 5, 1, 5, 4, 3, 5, 2, 2, 2, 3, 2, 4, 4, 4",6,2.6666666666666665,22,0.7518939393939394,n30s0.7-5.rcp,MULTIFLOW,12.0,1480,21.0,21.0,0.0,68.041498,0.0,2
n30,33,91,397,"0, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 4, 4, 4, 6, 4, 3, 4, 4, 3, 4, 6, 3, 3, 3, 3, 2, 4, 1, 1, 1, 4, 7",7,2.757575757575758,21,0.7518939393939394,n30s0.7-6.rcp,FEASIBILITY,14.0,15977,15.0,15.0,0.0,6946.786633,16087.531987,2
n30,33,91,397,"0, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 4, 4, 4, 6, 4, 3, 4, 4, 3, 4, 6, 3, 3, 3, 3, 2, 4, 1, 1, 1, 4, 7",7,2.757575757575758,21,0.7518939393939394,n30s0.7-6.rcp,MULTIFLOW,14.0,4893,19.0,19.0,0.0,198.855698,0.0,2
n30,33,73,397,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 6, 4, 3, 1, 3, 3, 5, 2, 2, 2, 1, 3, 1, 2, 5, 2, 2, 3, 2, 5",6,2.212121212121212,19,0.7518939393939394,n30s0.7-7.rcp,FEASIBILITY,13.0,6906,14.0,14.0,0.0,4465.121812,13098.744951,2
n30,33,73,397,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 6, 4, 3, 1, 3, 3, 5, 2, 2, 2, 1, 3, 1, 2, 5, 2, 2, 3, 2, 5",6,2.212121212121212,19,0.7518939393939394,n30s0.7-7.rcp,MULTIFLOW,13.0,420,20.0,20.0,0.0,51.570079,0.0,2
n30,33,96,397,"0, 1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 2, 3, 3, 2, 4, 4, 3, 3, 3, 5, 4, 4, 6, 5, 4, 6, 3, 3, 2, 2, 4, 5",6,2.909090909090909,25,0.7518939393939394,n30s0.7-8.rcp,FEASIBILITY,12.0,10981,13.0,13.0,0.0,2955.352129,5205.446059,2
n30,33,96,397,"0, 1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 2, 3, 3, 2, 4, 4, 3, 3, 3, 5, 4, 4, 6, 5, 4, 6, 3, 3, 2, 2, 4, 5",6,2.909090909090909,25,0.7518939393939394,n30s0.7-8.rcp,MULTIFLOW,12.0,1027,21.0,21.0,0.0,61.944407,0.0,2
n30,33,93,397,"0, 1, 1, 1, 1, 2, 1, 2, 4, 2, 2, 3, 1, 4, 2, 3, 4, 5, 2, 3, 5, 3, 4, 3, 5, 4, 2, 1, 5, 5, 3, 5, 4",5,2.8181818181818183,25,0.7518939393939394,n30s0.7-9.rcp,FEASIBILITY,12.0,3522,13.0,13.0,0.0,1020.983812,3108.734427,2
n30,33,93,397,"0, 1, 1, 1, 1, 2, 1, 2, 4, 2, 2, 3, 1, 4, 2, 3, 4, 5, 2, 3, 5, 3, 4, 3, 5, 4, 2, 1, 5, 5, 3, 5, 4",5,2.8181818181818183,25,0.7518939393939394,n30s0.7-9.rcp,MULTIFLOW,12.0,1,21.0,21.0,0.0,13.921906,0.0,2
n30,33,70,441,"0, 1, 1, 1, 1, 1, 1, 2, 1, 3, 4, 3, 3, 1, 3, 1, 1, 1, 3, 2, 3, 2, 2, 3, 3, 2, 3, 1, 2, 4, 4, 4, 3",4,2.121212121212121,20,0.8352272727272727,n30s0.8-1.rcp,FEASIBILITY,11.0,951,12.0,12.0,0.0,279.01607,641.248507,2
n30,33,70,441,"0, 1, 1, 1, 1, 1, 1, 2, 1, 3, 4, 3, 3, 1, 3, 1, 1, 1, 3, 2, 3, 2, 2, 3, 3, 2, 3, 1, 2, 4, 4, 4, 3",4,2.121212121212121,20,0.8352272727272727,n30s0.8-1.rcp,MULTIFLOW,11.0,1,22.0,22.0,0.0,2.393001,0.0,2
n30,33,80,441,"0, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 4, 2, 3, 2, 3, 3, 2, 3, 1, 4, 3, 5, 3, 5, 3, 4, 3, 3, 3, 3, 2, 3",5,2.4242424242424243,24,0.8352272727272727,n30s0.8-10.rcp,FEASIBILITY,13.0,2627,14.0,14.0,0.0,655.728241,1872.249187,2
n30,33,80,441,"0, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 4, 2, 3, 2, 3, 3, 2, 3, 1, 4, 3, 5, 3, 5, 3, 4, 3, 3, 3, 3, 2, 3",5,2.4242424242424243,24,0.8352272727272727,n30s0.8-10.rcp,MULTIFLOW,13.0,385,20.0,20.0,0.0,18.299504,0.0,2
n30,33,66,441,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 4, 4, 3, 1, 5, 2, 2, 1, 3, 2, 1, 2, 2, 2, 2, 3, 3, 3, 2, 4",5,2.0,19,0.8352272727272727,n30s0.8-2.rcp,FEASIBILITY,10.0,453,11.0,11.0,0.0,175.33288,390.279264,2
n30,33,66,441,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 4, 4, 3, 1, 5, 2, 2, 1, 3, 2, 1, 2, 2, 2, 2, 3, 3, 3, 2, 4",5,2.0,19,0.8352272727272727,n30s0.8-2.rcp,MULTIFLOW,10.0,1,23.0,23.0,0.0,1.648075,0.0,2
n30,33,72,441,"0, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 3, 1, 1, 2, 3, 4, 2, 4, 2, 3, 3, 4, 3, 2, 2, 1, 5, 3, 4",5,2.1818181818181817,23,0.8352272727272727,n30s0.8-3.rcp,FEASIBILITY,10.0,37,11.0,11.0,0.0,213.132261,438.084254,2
n30,33,72,441,"0, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 3, 1, 1, 2, 3, 4, 2, 4, 2, 3, 3, 4, 3, 2, 2, 1, 5, 3, 4",5,2.1818181818181817,23,0.8352272727272727,n30s0.8-3.rcp,MULTIFLOW,10.0,1,23.0,23.0,0.0,5.448424,0.0,2
n30,33,72,441,"0, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 3, 1, 2, 4, 3, 2, 1, 2, 2, 1, 2, 3, 2, 4, 3, 3, 4, 4, 3, 3, 4",4,2.1818181818181817,23,0.8352272727272727,n30s0.8-4.rcp,FEASIBILITY,12.0,9522,13.0,13.0,0.0,712.992329,1671.881945,2
n30,33,72,441,"0, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 3, 1, 2, 4, 3, 2, 1, 2, 2, 1, 2, 3, 2, 4, 3, 3, 4, 4, 3, 3, 4",4,2.1818181818181817,23,0.8352272727272727,n30s0.8-4.rcp,MULTIFLOW,12.0,1,21.0,21.0,0.0,6.215176,0.0,2
n30,33,76,441,"0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 3, 4, 2, 4, 1, 1, 3, 2, 3, 3, 4, 4, 2, 4, 4, 3, 2, 3, 2, 2, 3, 3",4,2.303030303030303,24,0.8352272727272727,n30s0.8-5.rcp,FEASIBILITY,12.0,6187,13.0,13.0,0.0,571.198417,1353.116602,2
n30,33,76,441,"0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 3, 4, 2, 4, 1, 1, 3, 2, 3, 3, 4, 4, 2, 4, 4, 3, 2, 3, 2, 2, 3, 3",4,2.303030303030303,24,0.8352272727272727,n30s0.8-5.rcp,MULTIFLOW,12.0,455,21.0,21.0,0.0,14.260312,0.0,2
n30,33,65,441,"0, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 1, 1, 5, 1, 1, 2, 1, 2, 2, 2, 1, 3, 2, 2, 2, 5, 4, 2, 3, 3, 2, 3",5,1.9696969696969697,20,0.8352272727272727,n30s0.8-6.rcp,FEASIBILITY,12.0,4044,13.0,13.0,0.0,518.282209,1008.489972,2
n30,33,65,441,"0, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 1, 1, 5, 1, 1, 2, 1, 2, 2, 2, 1, 3, 2, 2, 2, 5, 4, 2, 3, 3, 2, 3",5,1.9696969696969697,20,0.8352272727272727,n30s0.8-6.rcp,MULTIFLOW,12.0,42,21.0,21.0,0.0,3.741385,0.0,2
n30,33,72,441,"0, 1, 1, 1, 1, 2, 1, 1, 3, 2, 2, 2, 1, 2, 2, 2, 4, 3, 6, 3, 3, 3, 2, 2, 1, 3, 2, 3, 3, 1, 2, 2, 5",6,2.1818181818181817,23,0.8352272727272727,n30s0.8-7.rcp,FEASIBILITY,12.0,7153,13.0,13.0,0.0,547.442392,1022.722838,2
n30,33,72,441,"0, 1, 1, 1, 1, 2, 1, 1, 3, 2, 2, 2, 1, 2, 2, 2, 4, 3, 6, 3, 3, 3, 2, 2, 1, 3, 2, 3, 3, 1, 2, 2, 5",6,2.1818181818181817,23,0.8352272727272727,n30s0.8-7.rcp,MULTIFLOW,12.0,1,21.0,21.0,0.0,2.101469,0.0,2
n30,33,76,441,"0, 1, 1, 1, 1, 1, 1, 1, 2, 4, 3, 3, 3, 4, 4, 2, 2, 3, 4, 1, 4, 4, 2, 4, 4, 3, 1, 2, 2, 1, 3, 2, 2",4,2.303030303030303,22,0.8352272727272727,n30s0.8-8.rcp,FEASIBILITY,12.0,7198,13.0,13.0,0.0,689.435058,1329.316374,2
n30,33,76,441,"0, 1, 1, 1, 1, 1, 1, 1, 2, 4, 3, 3, 3, 4, 4, 2, 2, 3, 4, 1, 4, 4, 2, 4, 4, 3, 1, 2, 2, 1, 3, 2, 2",4,2.303030303030303,22,0.8352272727272727,n30s0.8-8.rcp,MULTIFLOW,12.0,1,21.0,21.0,0.0,5.562775,0.0,2
n30,33,69,441,"0, 1, 1, 1, 2, 1, 1, 2, 3, 2, 2, 1, 2, 2, 2, 3, 1, 2, 1, 2, 2, 2, 3, 3, 3, 3, 3, 2, 3, 2, 4, 3, 4",4,2.090909090909091,24,0.8352272727272727,n30s0.8-9.rcp,FEASIBILITY,10.0,1,11.0,11.0,0.0,141.791391,341.116632,2
n30,33,69,441,"0, 1, 1, 1, 2, 1, 1, 2, 3, 2, 2, 1, 2, 2, 2, 3, 1, 2, 1, 2, 2, 2, 3, 3, 3, 3, 3, 2, 3, 2, 4, 3, 4",4,2.090909090909091,24,0.8352272727272727,n30s0.8-9.rcp,MULTIFLOW,10.0,1,23.0,23.0,0.0,1.448478,0.0,2
n40,43,156,279,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 9, 10, 9, 9, 7, 5, 8, 6, 5, 5, 3, 5, 4, 4, 4, 4, 4, 3, 3, 3, 2, 21",21,3.627906976744186,23,0.3089700996677741,n40os0.2-1.rcp,MULTIFLOW,23.0,19750,20.0,23.0,0.0,18000.401377,0.0,9
n40,43,135,279,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 3, 3, 1, 8, 4, 3, 2, 1, 7, 8, 10, 6, 8, 7, 7, 6, 6, 3, 2, 2, 1, 1, 14",14,3.13953488372093,20,0.3089700996677741,n40os0.2-10.rcp,MULTIFLOW,20.0,96098,23.0,24.0,0.0,18000.396227,0.0,9
n40,43,124,279,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 8, 5, 6, 4, 4, 3, 2, 1, 8, 7, 7, 8, 8, 5, 6, 4, 2, 1, 10",10,2.883720930232558,19,0.3089700996677741,n40os0.2-2.rcp,MULTIFLOW,20.0,8131,23.0,26.0,0.0,18000.390926,0.0,9
n40,43,138,279,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 2, 4, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 8, 9, 10, 7, 7, 4, 8, 4, 6, 4, 5, 4, 2, 3, 3, 2, 16",16,3.2093023255813953,22,0.3089700996677741,n40os0.2-3.rcp,MULTIFLOW,21.0,30549,22.0,24.0,0.0,18000.390943,0.0,9
n40,43,132,279,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 4, 1, 1, 1, 1, 7, 4, 2, 1, 5, 2, 8, 6, 6, 8, 4, 7, 4, 5, 6, 4, 4, 4, 1, 1, 1, 1, 16",16,3.0697674418604652,20,0.3089700996677741,n40os0.2-4.rcp,MULTIFLOW,20.0,10324,23.0,26.0,0.0,18000.370607,0.0,9
n40,43,144,279,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 9, 7, 4, 4, 2, 2, 1, 1, 1, 13, 11, 7, 5, 11, 7, 10, 7, 5, 4, 1, 11",13,3.3488372093023258,17,0.3089700996677741,n40os0.2-5.rcp,MULTIFLOW,21.0,22807,22.0,23.0,0.0,18000.402148,0.0,9
n40,43,146,279,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 3, 1, 7, 3, 3, 1, 9, 11, 10, 12, 8, 7, 7, 7, 4, 6, 6, 1, 1, 1, 14",14,3.395348837209302,17,0.3089700996677741,n40os0.2-6.rcp,MULTIFLOW,23.0,9359,20.0,24.0,0.0,18000.382801,0.0,9
n40,43,139,279,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 2, 1, 5, 3, 1, 5, 2, 1, 1, 1, 1, 8, 9, 8, 8, 10, 6, 9, 7, 4, 4, 3, 4, 1, 1, 14",14,3.2325581395348837,20,0.3089700996677741,n40os0.2-7.rcp,MULTIFLOW,21.0,17522,22.0,25.0,0.0,18000.379433,0.0,9
n40,43,128,279,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 5, 3, 2, 1, 7, 5, 5, 3, 1, 1, 5, 7, 7, 6, 7, 5, 6, 5, 2, 4, 3, 2, 1, 1, 1, 15",15,2.9767441860465116,21,0.3089700996677741,n40os0.2-8.rcp,MULTIFLOW,23.0,21274,20.0,23.0,0.0,18000.410901,0.0,9
n40,43,135,279,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 2, 1, 1, 5, 4, 2, 2, 2, 1, 1, 11, 7, 5, 7, 7, 6, 7, 5, 7, 6, 5, 5, 1, 1, 14",14,3.13953488372093,21,0.3089700996677741,n40os0.2-9.rcp,MULTIFLOW,21.0,15888,22.0,25.0,0.0,18000.628907,0.0,9
n40,43,173,513,"0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 4, 3, 6, 5, 3, 2, 5, 5, 4, 8, 4, 6, 3, 6, 5, 5, 9, 6, 10, 5, 8, 8, 8, 7, 4, 8, 6",10,4.023255813953488,31,0.5681063122923588,n40os0.5-1.rcp,MULTIFLOW,19.0,17720,24.0,28.0,0.0,18000.344685,0.0,9
n40,43,167,513,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 3, 4, 5, 4, 1, 4, 4, 4, 2, 8, 1, 5, 9, 6, 6, 8, 7, 7, 4, 4, 3, 4, 7, 6, 6, 7, 4, 7, 6, 6",9,3.883720930232558,30,0.5681063122923588,n40os0.5-10.rcp,MULTIFLOW,19.0,24394,24.0,27.0,0.0,18000.357246,0.0,9
n40,43,160,513,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 7, 2, 4, 6, 4, 1, 3, 6, 7, 6, 5, 5, 6, 5, 4, 7, 3, 5, 6, 6, 6, 6, 5, 6, 4, 4, 4, 9",9,3.7209302325581395,29,0.5681063122923588,n40os0.5-2.rcp,MULTIFLOW,19.0,158190,24.0,25.0,0.0,18000.340935,0.0,9
n40,43,191,513,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 6, 3, 3, 4, 2, 4, 2, 7, 4, 7, 6, 5, 8, 4, 4, 10, 5, 6, 9, 9, 8, 7, 7, 8, 5, 5, 9, 7, 10",10,4.441860465116279,30,0.5681063122923588,n40os0.5-3.rcp,MULTIFLOW,21.0,29384,22.0,26.0,0.0,18000.313461,0.0,9
n40,43,148,513,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 1, 5, 8, 2, 8, 4, 3, 3, 7, 5, 4, 5, 4, 4, 4, 3, 6, 7, 6, 3, 4, 4, 2, 4, 5, 5, 10",10,3.441860465116279,29,0.5681063122923588,n40os0.5-4.rcp,MULTIFLOW,17.0,129572,26.0,27.0,0.0,18000.325046,0.0,9
n40,43,153,513,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 1, 4, 4, 5, 6, 4, 3, 6, 3, 3, 6, 6, 7, 7, 3, 7, 7, 2, 4, 7, 4, 6, 5, 7, 7, 6",7,3.558139534883721,29,0.5681063122923588,n40os0.5-5.rcp,MULTIFLOW,17.0,44347,26.0,28.0,0.0,18000.347765,0.0,9
n40,43,160,513,"0, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 4, 4, 3, 2, 1, 5, 2, 1, 2, 4, 4, 5, 3, 3, 2, 3, 7, 5, 5, 7, 5, 6, 7, 6, 5, 5, 6, 4, 7, 7, 7, 10",10,3.7209302325581395,32,0.5681063122923588,n40os0.5-6.rcp,MULTIFLOW,18.0,36258,25.0,28.0,0.0,18000.350338,0.0,9
n40,43,154,513,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 3, 2, 4, 3, 3, 5, 4, 4, 2, 5, 4, 5, 4, 5, 6, 7, 5, 3, 6, 6, 5, 4, 5, 6, 3, 5, 4, 5, 6, 10",10,3.5813953488372094,31,0.5681063122923588,n40os0.5-7.rcp,MULTIFLOW,18.0,75255,25.0,27.0,0.0,18000.334022,0.0,9
n40,43,174,513,"0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 4, 4, 3, 1, 2, 4, 1, 11, 6, 6, 9, 5, 6, 6, 7, 7, 7, 9, 6, 8, 7, 4, 6, 8, 5, 7, 7",11,4.046511627906977,28,0.5681063122923588,n40os0.5-8.rcp,MULTIFLOW,19.0,23001,24.0,27.0,0.0,18000.320659,0.0,9
n40,43,130,513,"0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 4, 2, 3, 5, 4, 3, 1, 3, 3, 2, 3, 4, 4, 5, 5, 3, 5, 3, 1, 5, 5, 5, 4, 3, 5, 5, 5, 3, 11",11,3.0232558139534884,28,0.5681063122923588,n40os0.5-9.rcp,,,,,,,,,
n40,43,145,669,"0, 1, 1, 1, 1, 2, 1, 1, 1, 2, 3, 3, 3, 2, 3, 3, 5, 2, 5, 2, 5, 4, 5, 5, 4, 5, 4, 5, 3, 3, 4, 6, 2, 6, 4, 3, 2, 6, 6, 6, 5, 3, 7",7,3.372093023255814,35,0.7408637873754153,n40os0.7-1.rcp,MULTIFLOW,18.0,112698,25.0,27.0,0.0,18000.289168,0.0,9
