mean_in_degree,nodes_indegree_gt_one,instance,closed_edge_density,num_edges,num_closed_edges,group_id,algorithm,max_in_degree,num_nodes,num_jumps,num_explored_nodes,primal_bound,dual_bound,cuts_added_by_solver,solve_time,sum_time,status,runtime
2.0,8,n20o0.2-2.rcp,0.39920948616600793,46,101,n20,MULTIFLOW,9,23,11.0,111,12.0,12.0,0.0,9.610974,0.0,2,9.610974
2.0434782608695654,9,n20o0.2-3.rcp,0.39920948616600793,47,101,n20,FEASIBILITY,9,23,,,,,,,,-1,-1.0
2.0434782608695654,9,n20o0.2-3.rcp,0.39920948616600793,47,101,n20,MULTIFLOW,9,23,11.0,163016,12.0,12.0,0.0,764.571532,0.0,2,764.571532
1.8695652173913044,9,n20o0.2-4.rcp,0.39920948616600793,43,101,n20,FEASIBILITY,8,23,,,,,,,,-1,-1.0
1.8695652173913044,9,n20o0.2-4.rcp,0.39920948616600793,43,101,n20,MULTIFLOW,8,23,10.0,1,13.0,13.0,0.0,2.781389,0.0,2,2.781389
2.1739130434782608,10,n20o0.2-5.rcp,0.39920948616600793,50,101,n20,FEASIBILITY,9,23,,,,,,,,-1,-1.0
2.1739130434782608,10,n20o0.2-5.rcp,0.39920948616600793,50,101,n20,MULTIFLOW,9,23,10.0,1656,13.0,13.0,0.0,56.743698,0.0,2,56.743698
2.217391304347826,10,n20o0.2-6.rcp,0.39920948616600793,51,101,n20,FEASIBILITY,9,23,,,,,,,,-1,-1.0
2.217391304347826,10,n20o0.2-6.rcp,0.39920948616600793,51,101,n20,MULTIFLOW,9,23,10.0,725,13.0,13.0,0.0,20.792015,0.0,2,20.792015
2.0869565217391304,9,n20o0.2-7.rcp,0.39920948616600793,48,101,n20,FEASIBILITY,10,23,9.0,24169,10.0,10.0,0.0,2427.015549,2427.015549,2,2427.015549
2.0869565217391304,9,n20o0.2-7.rcp,0.39920948616600793,48,101,n20,MULTIFLOW,10,23,9.0,21,14.0,14.0,0.0,7.368632,0.0,2,7.368632
2.0,9,n20o0.2-8.rcp,0.39920948616600793,46,101,n20,FEASIBILITY,7,23,,,,,,,,-1,-1.0
2.0,9,n20o0.2-8.rcp,0.39920948616600793,46,101,n20,MULTIFLOW,7,23,10.0,91,13.0,13.0,0.0,10.117751,0.0,2,10.117751
2.217391304347826,10,n20o0.2-9.rcp,0.39920948616600793,51,101,n20,FEASIBILITY,9,23,9.0,13257,10.0,10.0,0.0,844.191948,3116.759376,2,3116.759376
2.217391304347826,10,n20o0.2-9.rcp,0.39920948616600793,51,101,n20,MULTIFLOW,9,23,9.0,1,14.0,14.0,0.0,4.41065,0.0,2,4.41065
2.217391304347826,14,n20o0.5-1.rcp,0.6245059288537549,51,158,n20,FEASIBILITY,5,23,8.0,3488,9.0,9.0,0.0,151.748916,256.072991,2,256.072991
2.217391304347826,14,n20o0.5-1.rcp,0.6245059288537549,51,158,n20,MULTIFLOW,5,23,8.0,1,15.0,15.0,0.0,2.680035,0.0,2,2.680035
1.9130434782608696,12,n20o0.5-10.rcp,0.6245059288537549,44,158,n20,FEASIBILITY,7,23,7.0,1,8.0,8.0,0.0,20.9483,33.214748,2,33.214748
1.9130434782608696,12,n20o0.5-10.rcp,0.6245059288537549,44,158,n20,MULTIFLOW,7,23,7.0,1,16.0,16.0,0.0,1.326845,0.0,2,1.326845
2.4782608695652173,14,n20o0.5-2.rcp,0.6245059288537549,57,158,n20,FEASIBILITY,5,23,10.0,3070,11.0,11.0,0.0,293.455722,1936.010316,2,1936.010316
2.4782608695652173,14,n20o0.5-2.rcp,0.6245059288537549,57,158,n20,MULTIFLOW,5,23,10.0,2168,13.0,13.0,0.0,52.427449,0.0,2,52.427449
2.4347826086956523,13,n20o0.5-3.rcp,0.6245059288537549,56,158,n20,FEASIBILITY,5,23,8.0,156,9.0,9.0,0.0,67.275519,101.049853,2,101.049853
2.4347826086956523,13,n20o0.5-3.rcp,0.6245059288537549,56,158,n20,MULTIFLOW,5,23,8.0,1,15.0,15.0,0.0,3.176361,0.0,2,3.176361
1.9565217391304348,10,n20o0.5-4.rcp,0.6245059288537549,45,158,n20,FEASIBILITY,7,23,8.0,4354,9.0,9.0,0.0,133.111297,166.151607,2,166.151607
